,dir,displayName,gsisId,nflId,o,position,possTeam,s,time,x,y,game_id,play_id,event_name
11751,298.08,Grady Jarrett,00-0031583,2552327.0,270.92,DT,False,2.22,2020-01-26 21:37:07.300,89.68,27.6,2020012600,2435,
11752,297.86,Grady Jarrett,00-0031583,2552327.0,277.6,DT,False,2.46,2020-01-26 21:37:07.400,89.46,27.71,2020012600,2435,
11753,295.93,Grady Jarrett,00-0031583,2552327.0,285.79,DT,False,2.6,2020-01-26 21:37:07.500,89.23,27.82,2020012600,2435,
11754,294.35,Grady Jarrett,00-0031583,2552327.0,286.73,DT,False,2.66,2020-01-26 21:37:07.600,88.99,27.93,2020012600,2435,
11755,291.63,Grady Jarrett,00-0031583,2552327.0,286.73,DT,False,2.61,2020-01-26 21:37:07.700,88.75,28.03,2020012600,2435,
11756,289.76,Grady Jarrett,00-0031583,2552327.0,285.0,DT,False,2.52,2020-01-26 21:37:07.800,88.51,28.11,2020012600,2435,
11757,285.18,Grady Jarrett,00-0031583,2552327.0,285.0,DT,False,2.39,2020-01-26 21:37:07.900,88.27,28.17,2020012600,2435,
11758,280.13,Grady Jarrett,00-0031583,2552327.0,285.94,DT,False,2.22,2020-01-26 21:37:08.000,88.05,28.2,2020012600,2435,
11759,275.14,Grady Jarrett,00-0031583,2552327.0,286.77,DT,False,2.08,2020-01-26 21:37:08.100,87.83,28.22,2020012600,2435,
11760,269.0,Grady Jarrett,00-0031583,2552327.0,287.79,DT,False,2.02,2020-01-26 21:37:08.200,87.61,28.21,2020012600,2435,
11761,265.61,Grady Jarrett,00-0031583,2552327.0,287.79,DT,False,1.95,2020-01-26 21:37:08.300,87.4,28.2,2020012600,2435,
11762,262.85,Grady Jarrett,00-0031583,2552327.0,289.34,DT,False,1.91,2020-01-26 21:37:08.400,87.19,28.19,2020012600,2435,
11763,262.26,Grady Jarrett,00-0031583,2552327.0,289.34,DT,False,1.86,2020-01-26 21:37:08.500,87.0,28.17,2020012600,2435,
11764,264.39,Grady Jarrett,00-0031583,2552327.0,287.43,DT,False,1.8,2020-01-26 21:37:08.600,86.81,28.17,2020012600,2435,
11765,266.02,Grady Jarrett,00-0031583,2552327.0,284.61,DT,False,1.72,2020-01-26 21:37:08.700,86.63,28.16,2020012600,2435,
11766,269.0,Grady Jarrett,00-0031583,2552327.0,282.8,DT,False,1.63,2020-01-26 21:37:08.800,86.46,28.16,2020012600,2435,
11767,271.68,Grady Jarrett,00-0031583,2552327.0,281.42,DT,False,1.43,2020-01-26 21:37:08.900,86.32,28.16,2020012600,2435,
11768,275.42,Grady Jarrett,00-0031583,2552327.0,281.42,DT,False,1.25,2020-01-26 21:37:09.000,86.2,28.17,2020012600,2435,
11769,283.78,Grady Jarrett,00-0031583,2552327.0,283.05,DT,False,1.02,2020-01-26 21:37:09.100,86.1,28.2,2020012600,2435,
11770,304.13,Grady Jarrett,00-0031583,2552327.0,288.16,DT,False,0.79,2020-01-26 21:37:09.200,86.03,28.24,2020012600,2435,
11771,340.25,Grady Jarrett,00-0031583,2552327.0,285.19,DT,False,0.72,2020-01-26 21:37:09.300,86.0,28.31,2020012600,2435,
11772,5.85,Grady Jarrett,00-0031583,2552327.0,286.17,DT,False,0.83,2020-01-26 21:37:09.400,86.0,28.39,2020012600,2435,
11773,25.89,Grady Jarrett,00-0031583,2552327.0,289.17,DT,False,1.16,2020-01-26 21:37:09.500,86.05,28.49,2020012600,2435,
11774,33.71,Grady Jarrett,00-0031583,2552327.0,286.88,DT,False,1.4,2020-01-26 21:37:09.600,86.12,28.61,2020012600,2435,
11775,39.47,Grady Jarrett,00-0031583,2552327.0,289.31,DT,False,1.71,2020-01-26 21:37:09.700,86.24,28.75,2020012600,2435,
11776,42.59,Grady Jarrett,00-0031583,2552327.0,296.68,DT,False,2.05,2020-01-26 21:37:09.800,86.38,28.91,2020012600,2435,
11777,45.7,Grady Jarrett,00-0031583,2552327.0,305.5,DT,False,2.5,2020-01-26 21:37:09.900,86.59,29.11,2020012600,2435,
11778,46.15,Grady Jarrett,00-0031583,2552327.0,308.41,DT,False,2.83,2020-01-26 21:37:10.000,86.81,29.32,2020012600,2435,
11779,44.91,Grady Jarrett,00-0031583,2552327.0,314.9,DT,False,3.08,2020-01-26 21:37:10.100,87.03,29.56,2020012600,2435,
11780,43.65,Grady Jarrett,00-0031583,2552327.0,322.28,DT,False,3.25,2020-01-26 21:37:10.200,87.25,29.81,2020012600,2435,
11781,40.88,Grady Jarrett,00-0031583,2552327.0,338.52,DT,False,3.34,2020-01-26 21:37:10.300,87.46,30.06,2020012600,2435,
11782,37.99,Grady Jarrett,00-0031583,2552327.0,354.45,DT,False,3.48,2020-01-26 21:37:10.400,87.68,30.34,2020012600,2435,pass_forward
11783,36.35,Grady Jarrett,00-0031583,2552327.0,6.22,DT,False,3.58,2020-01-26 21:37:10.500,87.9,30.63,2020012600,2435,
11784,34.37,Grady Jarrett,00-0031583,2552327.0,15.08,DT,False,3.65,2020-01-26 21:37:10.600,88.11,30.93,2020012600,2435,
11785,32.68,Grady Jarrett,00-0031583,2552327.0,19.42,DT,False,3.65,2020-01-26 21:37:10.700,88.32,31.25,2020012600,2435,
11786,32.19,Grady Jarrett,00-0031583,2552327.0,17.75,DT,False,3.63,2020-01-26 21:37:10.800,88.53,31.57,2020012600,2435,
11787,30.14,Grady Jarrett,00-0031583,2552327.0,21.06,DT,False,3.57,2020-01-26 21:37:10.900,88.71,31.89,2020012600,2435,
11788,27.85,Grady Jarrett,00-0031583,2552327.0,29.77,DT,False,3.54,2020-01-26 21:37:11.000,88.88,32.23,2020012600,2435,
11789,26.96,Grady Jarrett,00-0031583,2552327.0,33.62,DT,False,3.4,2020-01-26 21:37:11.100,89.05,32.55,2020012600,2435,
11790,25.68,Grady Jarrett,00-0031583,2552327.0,34.81,DT,False,3.35,2020-01-26 21:37:11.200,89.2,32.87,2020012600,2435,
11791,24.94,Grady Jarrett,00-0031583,2552327.0,34.81,DT,False,3.23,2020-01-26 21:37:11.300,89.35,33.18,2020012600,2435,
11792,20.82,Grady Jarrett,00-0031583,2552327.0,34.81,DT,False,3.29,2020-01-26 21:37:11.400,89.47,33.52,2020012600,2435,
11793,17.42,Grady Jarrett,00-0031583,2552327.0,33.89,DT,False,3.38,2020-01-26 21:37:11.500,89.57,33.87,2020012600,2435,
11794,14.81,Grady Jarrett,00-0031583,2552327.0,33.89,DT,False,3.42,2020-01-26 21:37:11.600,89.66,34.21,2020012600,2435,
11795,10.91,Grady Jarrett,00-0031583,2552327.0,37.25,DT,False,3.59,2020-01-26 21:37:11.700,89.73,34.58,2020012600,2435,
11796,7.94,Grady Jarrett,00-0031583,2552327.0,39.05,DT,False,3.64,2020-01-26 21:37:11.800,89.79,34.94,2020012600,2435,
11797,5.62,Grady Jarrett,00-0031583,2552327.0,42.81,DT,False,3.7,2020-01-26 21:37:11.900,89.83,35.31,2020012600,2435,pass_arrived
11798,3.48,Grady Jarrett,00-0031583,2552327.0,44.39,DT,False,3.76,2020-01-26 21:37:12.000,89.86,35.7,2020012600,2435,pass_outcome_interception
11799,1.59,Grady Jarrett,00-0031583,2552327.0,42.48,DT,False,3.81,2020-01-26 21:37:12.100,89.87,36.09,2020012600,2435,
11800,0.08,Grady Jarrett,00-0031583,2552327.0,37.65,DT,False,3.77,2020-01-26 21:37:12.200,89.88,36.48,2020012600,2435,
11801,358.61,Grady Jarrett,00-0031583,2552327.0,33.62,DT,False,3.7,2020-01-26 21:37:12.300,89.87,36.86,2020012600,2435,
11802,357.17,Grady Jarrett,00-0031583,2552327.0,28.19,DT,False,3.67,2020-01-26 21:37:12.400,89.85,37.25,2020012600,2435,
11803,356.38,Grady Jarrett,00-0031583,2552327.0,26.75,DT,False,3.62,2020-01-26 21:37:12.500,89.82,37.64,2020012600,2435,
11804,354.92,Grady Jarrett,00-0031583,2552327.0,25.53,DT,False,3.65,2020-01-26 21:37:12.600,89.79,38.02,2020012600,2435,
11805,353.85,Grady Jarrett,00-0031583,2552327.0,18.55,DT,False,3.65,2020-01-26 21:37:12.700,89.75,38.4,2020012600,2435,
11806,353.04,Grady Jarrett,00-0031583,2552327.0,14.45,DT,False,3.63,2020-01-26 21:37:12.800,89.71,38.77,2020012600,2435,
11807,353.08,Grady Jarrett,00-0031583,2552327.0,9.52,DT,False,3.65,2020-01-26 21:37:12.900,89.67,39.15,2020012600,2435,
11808,354.11,Grady Jarrett,00-0031583,2552327.0,6.06,DT,False,3.73,2020-01-26 21:37:13.000,89.63,39.54,2020012600,2435,
11809,354.2,Grady Jarrett,00-0031583,2552327.0,3.52,DT,False,3.61,2020-01-26 21:37:13.100,89.59,39.91,2020012600,2435,
11810,355.59,Grady Jarrett,00-0031583,2552327.0,357.64,DT,False,3.5,2020-01-26 21:37:13.200,89.57,40.27,2020012600,2435,
11811,356.92,Grady Jarrett,00-0031583,2552327.0,357.64,DT,False,3.55,2020-01-26 21:37:13.300,89.56,40.66,2020012600,2435,
11812,358.36,Grady Jarrett,00-0031583,2552327.0,359.89,DT,False,3.63,2020-01-26 21:37:13.400,89.55,41.06,2020012600,2435,
11813,358.17,Grady Jarrett,00-0031583,2552327.0,4.93,DT,False,3.64,2020-01-26 21:37:13.500,89.53,41.44,2020012600,2435,
11814,358.47,Grady Jarrett,00-0031583,2552327.0,8.13,DT,False,3.61,2020-01-26 21:37:13.600,89.52,41.82,2020012600,2435,
11815,359.09,Grady Jarrett,00-0031583,2552327.0,12.68,DT,False,3.6,2020-01-26 21:37:13.700,89.51,42.17,2020012600,2435,
11816,358.87,Grady Jarrett,00-0031583,2552327.0,19.26,DT,False,3.65,2020-01-26 21:37:13.800,89.51,42.52,2020012600,2435,
11817,359.99,Grady Jarrett,00-0031583,2552327.0,21.51,DT,False,3.58,2020-01-26 21:37:13.900,89.5,42.88,2020012600,2435,
11818,0.08,Grady Jarrett,00-0031583,2552327.0,29.48,DT,False,3.47,2020-01-26 21:37:14.000,89.5,43.23,2020012600,2435,first_contact
11819,0.35,Grady Jarrett,00-0031583,2552327.0,32.87,DT,False,3.3,2020-01-26 21:37:14.100,89.5,43.57,2020012600,2435,
11820,0.67,Grady Jarrett,00-0031583,2552327.0,36.16,DT,False,3.12,2020-01-26 21:37:14.200,89.5,43.9,2020012600,2435,
11821,0.19,Grady Jarrett,00-0031583,2552327.0,37.77,DT,False,3.02,2020-01-26 21:37:14.300,89.5,44.22,2020012600,2435,
11822,359.95,Grady Jarrett,00-0031583,2552327.0,41.7,DT,False,2.84,2020-01-26 21:37:14.400,89.5,44.51,2020012600,2435,
11823,359.96,Grady Jarrett,00-0031583,2552327.0,43.69,DT,False,2.65,2020-01-26 21:37:14.500,89.5,44.79,2020012600,2435,
11824,359.94,Grady Jarrett,00-0031583,2552327.0,47.34,DT,False,2.46,2020-01-26 21:37:14.600,89.5,45.05,2020012600,2435,
11825,359.88,Grady Jarrett,00-0031583,2552327.0,55.5,DT,False,2.29,2020-01-26 21:37:14.700,89.5,45.29,2020012600,2435,
11826,357.92,Grady Jarrett,00-0031583,2552327.0,62.45,DT,False,2.15,2020-01-26 21:37:14.800,89.49,45.52,2020012600,2435,
11827,356.87,Grady Jarrett,00-0031583,2552327.0,71.35,DT,False,2.01,2020-01-26 21:37:14.900,89.48,45.73,2020012600,2435,
11828,356.94,Grady Jarrett,00-0031583,2552327.0,77.04,DT,False,1.88,2020-01-26 21:37:15.000,89.47,45.93,2020012600,2435,
11829,352.74,Grady Jarrett,00-0031583,2552327.0,92.1,DT,False,1.79,2020-01-26 21:37:15.100,89.44,46.11,2020012600,2435,
11830,349.72,Grady Jarrett,00-0031583,2552327.0,102.19,DT,False,1.68,2020-01-26 21:37:15.200,89.41,46.29,2020012600,2435,
11831,348.15,Grady Jarrett,00-0031583,2552327.0,109.17,DT,False,1.56,2020-01-26 21:37:15.300,89.38,46.45,2020012600,2435,
11832,345.02,Grady Jarrett,00-0031583,2552327.0,124.51,DT,False,1.48,2020-01-26 21:37:15.400,89.34,46.6,2020012600,2435,
11833,332.66,Grady Jarrett,00-0031583,2552327.0,143.25,DT,False,1.43,2020-01-26 21:37:15.500,89.27,46.73,2020012600,2435,
11834,320.8,Grady Jarrett,00-0031583,2552327.0,155.88,DT,False,1.43,2020-01-26 21:37:15.600,89.17,46.84,2020012600,2435,
11835,308.97,Grady Jarrett,00-0031583,2552327.0,167.16,DT,False,1.5,2020-01-26 21:37:15.700,89.05,46.94,2020012600,2435,
11836,296.68,Grady Jarrett,00-0031583,2552327.0,181.69,DT,False,1.63,2020-01-26 21:37:15.800,88.9,47.02,2020012600,2435,
11837,288.38,Grady Jarrett,00-0031583,2552327.0,191.45,DT,False,1.77,2020-01-26 21:37:15.900,88.74,47.08,2020012600,2435,
11838,281.5,Grady Jarrett,00-0031583,2552327.0,199.25,DT,False,1.91,2020-01-26 21:37:16.000,88.55,47.12,2020012600,2435,
11839,275.52,Grady Jarrett,00-0031583,2552327.0,205.92,DT,False,2.05,2020-01-26 21:37:16.100,88.35,47.15,2020012600,2435,
11840,270.46,Grady Jarrett,00-0031583,2552327.0,214.24,DT,False,2.22,2020-01-26 21:37:16.200,88.12,47.15,2020012600,2435,
11841,268.31,Grady Jarrett,00-0031583,2552327.0,215.17,DT,False,2.34,2020-01-26 21:37:16.300,87.88,47.15,2020012600,2435,
11842,264.86,Grady Jarrett,00-0031583,2552327.0,222.58,DT,False,2.47,2020-01-26 21:37:16.400,87.63,47.13,2020012600,2435,
11843,261.76,Grady Jarrett,00-0031583,2552327.0,229.08,DT,False,2.58,2020-01-26 21:37:16.500,87.37,47.09,2020012600,2435,
11844,259.35,Grady Jarrett,00-0031583,2552327.0,233.4,DT,False,2.74,2020-01-26 21:37:16.600,87.08,47.04,2020012600,2435,
11845,256.89,Grady Jarrett,00-0031583,2552327.0,231.69,DT,False,2.95,2020-01-26 21:37:16.700,86.78,46.96,2020012600,2435,
11846,255.04,Grady Jarrett,00-0031583,2552327.0,240.69,DT,False,3.06,2020-01-26 21:37:16.800,86.47,46.89,2020012600,2435,
11847,253.25,Grady Jarrett,00-0031583,2552327.0,240.69,DT,False,3.11,2020-01-26 21:37:16.900,86.17,46.8,2020012600,2435,
11848,251.39,Grady Jarrett,00-0031583,2552327.0,245.83,DT,False,3.14,2020-01-26 21:37:17.000,85.87,46.69,2020012600,2435,
11849,249.29,Grady Jarrett,00-0031583,2552327.0,243.76,DT,False,3.29,2020-01-26 21:37:17.100,85.55,46.57,2020012600,2435,
11850,247.73,Grady Jarrett,00-0031583,2552327.0,252.4,DT,False,3.44,2020-01-26 21:37:17.200,85.21,46.43,2020012600,2435,
11851,247.15,Grady Jarrett,00-0031583,2552327.0,252.4,DT,False,3.49,2020-01-26 21:37:17.300,84.88,46.3,2020012600,2435,
11852,246.05,Grady Jarrett,00-0031583,2552327.0,251.46,DT,False,3.55,2020-01-26 21:37:17.400,84.54,46.15,2020012600,2435,
11853,245.12,Grady Jarrett,00-0031583,2552327.0,250.24,DT,False,3.59,2020-01-26 21:37:17.500,84.2,45.99,2020012600,2435,
11854,244.71,Grady Jarrett,00-0031583,2552327.0,248.31,DT,False,3.58,2020-01-26 21:37:17.600,83.87,45.84,2020012600,2435,
11855,243.56,Grady Jarrett,00-0031583,2552327.0,248.31,DT,False,3.64,2020-01-26 21:37:17.700,83.53,45.67,2020012600,2435,
11856,242.9,Grady Jarrett,00-0031583,2552327.0,249.6,DT,False,3.63,2020-01-26 21:37:17.800,83.2,45.5,2020012600,2435,
11857,241.76,Grady Jarrett,00-0031583,2552327.0,250.45,DT,False,3.68,2020-01-26 21:37:17.900,82.86,45.31,2020012600,2435,
11858,241.36,Grady Jarrett,00-0031583,2552327.0,249.83,DT,False,3.73,2020-01-26 21:37:18.000,82.51,45.13,2020012600,2435,
11859,240.36,Grady Jarrett,00-0031583,2552327.0,248.16,DT,False,3.72,2020-01-26 21:37:18.100,82.18,44.94,2020012600,2435,
11860,238.76,Grady Jarrett,00-0031583,2552327.0,242.46,DT,False,3.79,2020-01-26 21:37:18.200,81.83,44.72,2020012600,2435,
11861,237.86,Grady Jarrett,00-0031583,2552327.0,241.52,DT,False,3.73,2020-01-26 21:37:18.300,81.51,44.52,2020012600,2435,
11862,237.04,Grady Jarrett,00-0031583,2552327.0,239.75,DT,False,3.68,2020-01-26 21:37:18.400,81.18,44.31,2020012600,2435,
11863,236.25,Grady Jarrett,00-0031583,2552327.0,238.23,DT,False,3.62,2020-01-26 21:37:18.500,80.87,44.11,2020012600,2435,
11864,236.85,Grady Jarrett,00-0031583,2552327.0,233.24,DT,False,3.66,2020-01-26 21:37:18.600,80.55,43.9,2020012600,2435,
11865,236.97,Grady Jarrett,00-0031583,2552327.0,231.38,DT,False,3.64,2020-01-26 21:37:18.700,80.24,43.7,2020012600,2435,
11866,237.03,Grady Jarrett,00-0031583,2552327.0,225.43,DT,False,3.57,2020-01-26 21:37:18.800,79.93,43.5,2020012600,2435,
11867,237.66,Grady Jarrett,00-0031583,2552327.0,220.01,DT,False,3.52,2020-01-26 21:37:18.900,79.62,43.3,2020012600,2435,
11868,237.85,Grady Jarrett,00-0031583,2552327.0,216.55,DT,False,3.6,2020-01-26 21:37:19.000,79.28,43.09,2020012600,2435,
11869,237.99,Grady Jarrett,00-0031583,2552327.0,226.51,DT,False,3.61,2020-01-26 21:37:19.100,78.95,42.88,2020012600,2435,
11870,237.01,Grady Jarrett,00-0031583,2552327.0,230.79,DT,False,3.64,2020-01-26 21:37:19.200,78.63,42.67,2020012600,2435,
11871,236.88,Grady Jarrett,00-0031583,2552327.0,235.79,DT,False,3.58,2020-01-26 21:37:19.300,78.32,42.47,2020012600,2435,
11872,238.03,Grady Jarrett,00-0031583,2552327.0,233.38,DT,False,3.67,2020-01-26 21:37:19.400,77.99,42.27,2020012600,2435,
11873,239.71,Grady Jarrett,00-0031583,2552327.0,237.84,DT,False,3.65,2020-01-26 21:37:19.500,77.67,42.08,2020012600,2435,
11874,240.56,Grady Jarrett,00-0031583,2552327.0,236.61,DT,False,3.62,2020-01-26 21:37:19.600,77.35,41.9,2020012600,2435,
11875,241.01,Grady Jarrett,00-0031583,2552327.0,237.59,DT,False,3.6,2020-01-26 21:37:19.700,77.03,41.72,2020012600,2435,
11876,242.28,Grady Jarrett,00-0031583,2552327.0,237.59,DT,False,3.55,2020-01-26 21:37:19.800,76.71,41.55,2020012600,2435,
11877,243.21,Grady Jarrett,00-0031583,2552327.0,241.22,DT,False,3.47,2020-01-26 21:37:19.900,76.39,41.39,2020012600,2435,
11878,245.54,Grady Jarrett,00-0031583,2552327.0,248.25,DT,False,3.4,2020-01-26 21:37:20.000,76.07,41.24,2020012600,2435,
11879,246.52,Grady Jarrett,00-0031583,2552327.0,250.83,DT,False,3.28,2020-01-26 21:37:20.100,75.75,41.11,2020012600,2435,
11880,247.8,Grady Jarrett,00-0031583,2552327.0,249.91,DT,False,3.13,2020-01-26 21:37:20.200,75.45,40.98,2020012600,2435,
11881,250.0,Grady Jarrett,00-0031583,2552327.0,249.04,DT,False,2.96,2020-01-26 21:37:20.300,75.16,40.88,2020012600,2435,
11882,251.09,Grady Jarrett,00-0031583,2552327.0,249.04,DT,False,2.83,2020-01-26 21:37:20.400,74.87,40.78,2020012600,2435,
11883,253.13,Grady Jarrett,00-0031583,2552327.0,251.85,DT,False,2.72,2020-01-26 21:37:20.500,74.58,40.7,2020012600,2435,
11884,254.47,Grady Jarrett,00-0031583,2552327.0,251.14,DT,False,2.58,2020-01-26 21:37:20.600,74.32,40.63,2020012600,2435,
11885,255.87,Grady Jarrett,00-0031583,2552327.0,252.59,DT,False,2.45,2020-01-26 21:37:20.700,74.07,40.56,2020012600,2435,
11886,256.75,Grady Jarrett,00-0031583,2552327.0,254.54,DT,False,2.31,2020-01-26 21:37:20.800,73.84,40.51,2020012600,2435,
11887,258.08,Grady Jarrett,00-0031583,2552327.0,256.94,DT,False,2.21,2020-01-26 21:37:20.900,73.61,40.46,2020012600,2435,
11888,260.61,Grady Jarrett,00-0031583,2552327.0,256.25,DT,False,2.09,2020-01-26 21:37:21.000,73.4,40.43,2020012600,2435,
11889,262.02,Grady Jarrett,00-0031583,2552327.0,256.25,DT,False,1.97,2020-01-26 21:37:21.100,73.19,40.4,2020012600,2435,
11890,261.39,Grady Jarrett,00-0031583,2552327.0,255.31,DT,False,1.85,2020-01-26 21:37:21.200,73.0,40.36,2020012600,2435,
11891,263.66,Grady Jarrett,00-0031583,2552327.0,255.31,DT,False,1.79,2020-01-26 21:37:21.300,72.81,40.34,2020012600,2435,
11892,266.22,Grady Jarrett,00-0031583,2552327.0,253.53,DT,False,1.74,2020-01-26 21:37:21.400,72.62,40.33,2020012600,2435,
11893,267.34,Grady Jarrett,00-0031583,2552327.0,252.44,DT,False,1.65,2020-01-26 21:37:21.500,72.45,40.32,2020012600,2435,
11894,269.16,Grady Jarrett,00-0031583,2552327.0,252.44,DT,False,1.62,2020-01-26 21:37:21.600,72.28,40.32,2020012600,2435,
11895,270.32,Grady Jarrett,00-0031583,2552327.0,253.57,DT,False,1.6,2020-01-26 21:37:21.700,72.11,40.31,2020012600,2435,
11896,271.48,Grady Jarrett,00-0031583,2552327.0,251.47,DT,False,1.61,2020-01-26 21:37:21.800,71.94,40.32,2020012600,2435,
11897,270.73,Grady Jarrett,00-0031583,2552327.0,254.79,DT,False,1.6,2020-01-26 21:37:21.900,71.78,40.32,2020012600,2435,
11898,271.06,Grady Jarrett,00-0031583,2552327.0,254.79,DT,False,1.63,2020-01-26 21:37:22.000,71.61,40.32,2020012600,2435,
11899,270.77,Grady Jarrett,00-0031583,2552327.0,251.56,DT,False,1.71,2020-01-26 21:37:22.100,71.44,40.32,2020012600,2435,
11900,269.75,Grady Jarrett,00-0031583,2552327.0,250.54,DT,False,1.84,2020-01-26 21:37:22.200,71.26,40.32,2020012600,2435,
11901,267.03,Grady Jarrett,00-0031583,2552327.0,249.81,DT,False,1.99,2020-01-26 21:37:22.300,71.06,40.31,2020012600,2435,
11902,264.5,Grady Jarrett,00-0031583,2552327.0,251.95,DT,False,2.04,2020-01-26 21:37:22.400,70.86,40.29,2020012600,2435,
11903,261.74,Grady Jarrett,00-0031583,2552327.0,244.53,DT,False,2.23,2020-01-26 21:37:22.500,70.64,40.26,2020012600,2435,
11904,260.87,Grady Jarrett,00-0031583,2552327.0,239.17,DT,False,2.35,2020-01-26 21:37:22.600,70.4,40.23,2020012600,2435,lateral
11905,258.55,Grady Jarrett,00-0031583,2552327.0,238.05,DT,False,2.5,2020-01-26 21:37:22.700,70.15,40.17,2020012600,2435,
11906,255.7,Grady Jarrett,00-0031583,2552327.0,247.16,DT,False,2.61,2020-01-26 21:37:22.800,69.88,40.1,2020012600,2435,
11907,254.91,Grady Jarrett,00-0031583,2552327.0,239.33,DT,False,2.85,2020-01-26 21:37:22.900,69.58,40.02,2020012600,2435,
11908,254.25,Grady Jarrett,00-0031583,2552327.0,235.01,DT,False,2.98,2020-01-26 21:37:23.000,69.28,39.94,2020012600,2435,
11909,252.92,Grady Jarrett,00-0031583,2552327.0,232.04,DT,False,3.13,2020-01-26 21:37:23.100,68.96,39.85,2020012600,2435,
11910,251.18,Grady Jarrett,00-0031583,2552327.0,230.93,DT,False,3.19,2020-01-26 21:37:23.200,68.66,39.74,2020012600,2435,
11911,248.92,Grady Jarrett,00-0031583,2552327.0,230.93,DT,False,3.42,2020-01-26 21:37:23.300,68.32,39.61,2020012600,2435,
11912,247.85,Grady Jarrett,00-0031583,2552327.0,227.74,DT,False,3.54,2020-01-26 21:37:23.400,67.99,39.48,2020012600,2435,
11913,246.78,Grady Jarrett,00-0031583,2552327.0,231.44,DT,False,3.6,2020-01-26 21:37:23.500,67.66,39.34,2020012600,2435,
11914,246.48,Grady Jarrett,00-0031583,2552327.0,233.49,DT,False,3.69,2020-01-26 21:37:23.600,67.31,39.19,2020012600,2435,
11915,246.18,Grady Jarrett,00-0031583,2552327.0,238.73,DT,False,3.76,2020-01-26 21:37:23.700,66.95,39.03,2020012600,2435,
11916,246.17,Grady Jarrett,00-0031583,2552327.0,236.07,DT,False,3.84,2020-01-26 21:37:23.800,66.59,38.88,2020012600,2435,
11917,246.97,Grady Jarrett,00-0031583,2552327.0,234.17,DT,False,3.88,2020-01-26 21:37:23.900,66.23,38.72,2020012600,2435,
11918,247.98,Grady Jarrett,00-0031583,2552327.0,234.17,DT,False,3.87,2020-01-26 21:37:24.000,65.85,38.58,2020012600,2435,
11919,249.76,Grady Jarrett,00-0031583,2552327.0,233.25,DT,False,3.93,2020-01-26 21:37:24.100,65.47,38.44,2020012600,2435,
11920,250.82,Grady Jarrett,00-0031583,2552327.0,240.84,DT,False,3.93,2020-01-26 21:37:24.200,65.08,38.3,2020012600,2435,
11921,252.91,Grady Jarrett,00-0031583,2552327.0,240.84,DT,False,3.96,2020-01-26 21:37:24.300,64.68,38.18,2020012600,2435,
11922,254.94,Grady Jarrett,00-0031583,2552327.0,239.87,DT,False,3.98,2020-01-26 21:37:24.400,64.28,38.08,2020012600,2435,
11923,257.99,Grady Jarrett,00-0031583,2552327.0,235.89,DT,False,4.06,2020-01-26 21:37:24.500,63.86,37.99,2020012600,2435,
11924,260.89,Grady Jarrett,00-0031583,2552327.0,232.09,DT,False,4.04,2020-01-26 21:37:24.600,63.45,37.93,2020012600,2435,
11925,262.67,Grady Jarrett,00-0031583,2552327.0,237.75,DT,False,4.13,2020-01-26 21:37:24.700,63.02,37.87,2020012600,2435,
11926,265.0,Grady Jarrett,00-0031583,2552327.0,234.31,DT,False,4.1,2020-01-26 21:37:24.800,62.61,37.83,2020012600,2435,
11927,267.46,Grady Jarrett,00-0031583,2552327.0,234.91,DT,False,4.18,2020-01-26 21:37:24.900,62.17,37.81,2020012600,2435,
11928,269.52,Grady Jarrett,00-0031583,2552327.0,231.63,DT,False,4.19,2020-01-26 21:37:25.000,61.75,37.8,2020012600,2435,
11929,271.04,Grady Jarrett,00-0031583,2552327.0,239.29,DT,False,4.34,2020-01-26 21:37:25.100,61.3,37.81,2020012600,2435,
11930,271.54,Grady Jarrett,00-0031583,2552327.0,242.51,DT,False,4.37,2020-01-26 21:37:25.200,60.85,37.81,2020012600,2435,
11931,271.87,Grady Jarrett,00-0031583,2552327.0,242.51,DT,False,4.42,2020-01-26 21:37:25.300,60.39,37.82,2020012600,2435,
11932,272.28,Grady Jarrett,00-0031583,2552327.0,246.45,DT,False,4.45,2020-01-26 21:37:25.400,59.93,37.84,2020012600,2435,
11933,273.43,Grady Jarrett,00-0031583,2552327.0,248.89,DT,False,4.45,2020-01-26 21:37:25.500,59.47,37.87,2020012600,2435,
11934,274.37,Grady Jarrett,00-0031583,2552327.0,252.66,DT,False,4.4,2020-01-26 21:37:25.600,59.01,37.91,2020012600,2435,
11935,275.46,Grady Jarrett,00-0031583,2552327.0,250.03,DT,False,4.43,2020-01-26 21:37:25.700,58.55,37.96,2020012600,2435,first_contact
11936,276.56,Grady Jarrett,00-0031583,2552327.0,254.46,DT,False,4.36,2020-01-26 21:37:25.800,58.09,38.01,2020012600,2435,
11937,277.43,Grady Jarrett,00-0031583,2552327.0,253.45,DT,False,4.45,2020-01-26 21:37:25.900,57.61,38.07,2020012600,2435,
11938,277.83,Grady Jarrett,00-0031583,2552327.0,258.6,DT,False,4.47,2020-01-26 21:37:26.000,57.14,38.13,2020012600,2435,
11939,279.24,Grady Jarrett,00-0031583,2552327.0,256.79,DT,False,4.5,2020-01-26 21:37:26.100,56.68,38.21,2020012600,2435,
11940,280.0,Grady Jarrett,00-0031583,2552327.0,257.51,DT,False,4.49,2020-01-26 21:37:26.200,56.22,38.29,2020012600,2435,
